path,case_id,family,expert_judgment,level,level_name,n_gaps,admissible,k,perm_m,C_mn,A_e,gap,sound,monotone_m,monotone_n
nonresolving,H04,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H04,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H04,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,5,L5_collapsed_2_gaps_FLAT,2,0,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,5,L5_collapsed_2_gaps_FLAT,2,0,4,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,5,L5_collapsed_2_gaps_FLAT,2,0,8,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,5,L5_collapsed_2_gaps_FLAT,2,0,16,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,5,L5_collapsed_2_gaps_FLAT,2,0,32,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,5,L5_collapsed_2_gaps_FLAT,2,0,64,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,5,L5_collapsed_2_gaps_FLAT,2,0,4,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,5,L5_collapsed_2_gaps_FLAT,2,0,8,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,5,L5_collapsed_2_gaps_FLAT,2,0,16,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,5,L5_collapsed_2_gaps_FLAT,2,0,32,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,5,L5_collapsed_2_gaps_FLAT,2,0,64,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-REV,synthetic_ladder,REV,5,L5_collapsed_2_gaps_FLAT,2,0,4,AEX,0.75,0.5,-0.25,0,1,1
nonresolving,S-REV,synthetic_ladder,REV,5,L5_collapsed_2_gaps_FLAT,2,0,8,AEX,0.75,0.5,-0.25,0,1,1
nonresolving,S-REV,synthetic_ladder,REV,5,L5_collapsed_2_gaps_FLAT,2,0,16,AEX,0.75,0.5,-0.25,0,1,1
nonresolving,S-REV,synthetic_ladder,REV,5,L5_collapsed_2_gaps_FLAT,2,0,32,AEX,0.75,0.5,-0.25,0,1,1
nonresolving,S-REV,synthetic_ladder,REV,5,L5_collapsed_2_gaps_FLAT,2,0,64,AEX,0.75,0.5,-0.25,0,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,5,L5_collapsed_2_gaps_FLAT,2,0,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,5,L5_collapsed_2_gaps_FLAT,2,0,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,5,L5_collapsed_2_gaps_FLAT,2,0,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,5,L5_collapsed_2_gaps_FLAT,2,0,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,5,L5_collapsed_2_gaps_FLAT,2,0,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-deployment,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-deployment,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-deployment,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-deployment,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-deployment,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-population,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-population,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-population,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-population,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-population,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-clinical,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-clinical,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-clinical,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-clinical,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-clinical,active_witness,ALR,5,L5_collapsed_2_gaps_FLAT,2,0,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,M01,induction,ALR,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M01,induction,ALR,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M01,induction,ALR,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M01,induction,ALR,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M01,induction,ALR,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,M02,induction,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M02,induction,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M02,induction,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M02,induction,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M02,induction,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,M03,induction,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M03,induction,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M03,induction,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M03,induction,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M03,induction,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,M04,induction,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M04,induction,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M04,induction,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M04,induction,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M04,induction,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,M05,induction,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M05,induction,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M05,induction,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M05,induction,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M05,induction,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,M06,induction,AEX,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M06,induction,AEX,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M06,induction,AEX,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M06,induction,AEX,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M06,induction,AEX,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,M07,induction,AEX,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,M07,induction,AEX,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,M07,induction,AEX,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,M07,induction,AEX,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,M07,induction,AEX,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,H01,held_out,ALR,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,H01,held_out,ALR,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,H01,held_out,ALR,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,H01,held_out,ALR,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,H01,held_out,ALR,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,H02,held_out,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.5,0.0,1,0,1
nonresolving,H02,held_out,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.5,0.0,1,0,1
nonresolving,H02,held_out,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.5,0.0,1,0,1
nonresolving,H02,held_out,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.5,0.0,1,0,1
nonresolving,H02,held_out,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.5,0.0,1,0,1
nonresolving,H03,held_out,DIA,4,L4_evidence_currency,5,1,4,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,4,L4_evidence_currency,5,1,8,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,4,L4_evidence_currency,5,1,16,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,4,L4_evidence_currency,5,1,32,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,4,L4_evidence_currency,5,1,64,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H04,held_out,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,H04,held_out,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,H04,held_out,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,H04,held_out,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,H04,held_out,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,H05,held_out,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.75,0.25,1,0,1
nonresolving,H05,held_out,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.75,0.25,1,0,1
nonresolving,H05,held_out,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.75,0.25,1,0,1
nonresolving,H05,held_out,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.75,0.25,1,0,1
nonresolving,H05,held_out,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.75,0.25,1,0,1
nonresolving,S-REF,synthetic_ladder,REF,4,L4_evidence_currency,5,1,4,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,4,L4_evidence_currency,5,1,8,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,4,L4_evidence_currency,5,1,16,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,4,L4_evidence_currency,5,1,32,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,4,L4_evidence_currency,5,1,64,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,4,L4_evidence_currency,5,1,4,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,4,L4_evidence_currency,5,1,8,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,4,L4_evidence_currency,5,1,16,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,4,L4_evidence_currency,5,1,32,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,4,L4_evidence_currency,5,1,64,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-REV,synthetic_ladder,REV,4,L4_evidence_currency,5,1,4,REV,0.5,0.5,0.0,1,0,1
nonresolving,S-REV,synthetic_ladder,REV,4,L4_evidence_currency,5,1,8,REV,0.5,0.5,0.0,1,0,1
nonresolving,S-REV,synthetic_ladder,REV,4,L4_evidence_currency,5,1,16,REV,0.5,0.5,0.0,1,0,1
nonresolving,S-REV,synthetic_ladder,REV,4,L4_evidence_currency,5,1,32,REV,0.5,0.5,0.0,1,0,1
nonresolving,S-REV,synthetic_ladder,REV,4,L4_evidence_currency,5,1,64,REV,0.5,0.5,0.0,1,0,1
nonresolving,S-AEX,synthetic_ladder,AEX,4,L4_evidence_currency,5,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,4,L4_evidence_currency,5,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,4,L4_evidence_currency,5,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,4,L4_evidence_currency,5,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-AEX,synthetic_ladder,AEX,4,L4_evidence_currency,5,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,4,L4_evidence_currency,5,1,4,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,4,L4_evidence_currency,5,1,8,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,4,L4_evidence_currency,5,1,16,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,4,L4_evidence_currency,5,1,32,ALR,1.0,1.0,0.0,1,1,1
nonresolving,S-ALR,synthetic_ladder,ALR,4,L4_evidence_currency,5,1,64,ALR,1.0,1.0,0.0,1,1,1
nonresolving,W-currency,active_witness,ALR,4,L4_evidence_currency,5,1,4,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-currency,active_witness,ALR,4,L4_evidence_currency,5,1,8,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-currency,active_witness,ALR,4,L4_evidence_currency,5,1,16,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-currency,active_witness,ALR,4,L4_evidence_currency,5,1,32,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-currency,active_witness,ALR,4,L4_evidence_currency,5,1,64,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-deployment,active_witness,ALR,4,L4_evidence_currency,5,1,4,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-deployment,active_witness,ALR,4,L4_evidence_currency,5,1,8,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-deployment,active_witness,ALR,4,L4_evidence_currency,5,1,16,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-deployment,active_witness,ALR,4,L4_evidence_currency,5,1,32,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-deployment,active_witness,ALR,4,L4_evidence_currency,5,1,64,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-population,active_witness,ALR,4,L4_evidence_currency,5,1,4,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-population,active_witness,ALR,4,L4_evidence_currency,5,1,8,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-population,active_witness,ALR,4,L4_evidence_currency,5,1,16,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-population,active_witness,ALR,4,L4_evidence_currency,5,1,32,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-population,active_witness,ALR,4,L4_evidence_currency,5,1,64,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-clinical,active_witness,ALR,4,L4_evidence_currency,5,1,4,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-clinical,active_witness,ALR,4,L4_evidence_currency,5,1,8,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-clinical,active_witness,ALR,4,L4_evidence_currency,5,1,16,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-clinical,active_witness,ALR,4,L4_evidence_currency,5,1,32,AEX,0.75,1.0,0.25,1,0,1
nonresolving,W-clinical,active_witness,ALR,4,L4_evidence_currency,5,1,64,AEX,0.75,1.0,0.25,1,0,1
nonresolving,M01,induction,ALR,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M01,induction,ALR,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M01,induction,ALR,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M01,induction,ALR,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M01,induction,ALR,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M02,induction,REV,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M02,induction,REV,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M02,induction,REV,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M02,induction,REV,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M02,induction,REV,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M03,induction,REV,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M03,induction,REV,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M03,induction,REV,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M03,induction,REV,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M03,induction,REV,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M04,induction,REV,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M04,induction,REV,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M04,induction,REV,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M04,induction,REV,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M04,induction,REV,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M05,induction,REV,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M05,induction,REV,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M05,induction,REV,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M05,induction,REV,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M05,induction,REV,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M06,induction,AEX,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M06,induction,AEX,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M06,induction,AEX,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M06,induction,AEX,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M06,induction,AEX,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M07,induction,AEX,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M07,induction,AEX,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M07,induction,AEX,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M07,induction,AEX,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,M07,induction,AEX,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H01,held_out,ALR,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H01,held_out,ALR,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H01,held_out,ALR,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H01,held_out,ALR,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H01,held_out,ALR,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H02,held_out,REV,3,L3_deployment_control,6,1,4,REV,0.5,0.5,0.0,1,1,1
nonresolving,H02,held_out,REV,3,L3_deployment_control,6,1,8,REV,0.5,0.5,0.0,1,1,1
nonresolving,H02,held_out,REV,3,L3_deployment_control,6,1,16,REV,0.5,0.5,0.0,1,1,1
nonresolving,H02,held_out,REV,3,L3_deployment_control,6,1,32,REV,0.5,0.5,0.0,1,1,1
nonresolving,H02,held_out,REV,3,L3_deployment_control,6,1,64,REV,0.5,0.5,0.0,1,1,1
nonresolving,H03,held_out,DIA,3,L3_deployment_control,6,1,4,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,3,L3_deployment_control,6,1,8,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,3,L3_deployment_control,6,1,16,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,3,L3_deployment_control,6,1,32,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H03,held_out,DIA,3,L3_deployment_control,6,1,64,DIA,0.25,0.25,0.0,1,1,1
nonresolving,H04,held_out,REV,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H04,held_out,REV,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H04,held_out,REV,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H04,held_out,REV,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H04,held_out,REV,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,3,L3_deployment_control,6,1,4,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,3,L3_deployment_control,6,1,8,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,3,L3_deployment_control,6,1,16,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,3,L3_deployment_control,6,1,32,AEX,0.75,0.75,0.0,1,1,1
nonresolving,H05,held_out,REV,3,L3_deployment_control,6,1,64,AEX,0.75,0.75,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,3,L3_deployment_control,6,1,4,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,3,L3_deployment_control,6,1,8,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,3,L3_deployment_control,6,1,16,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,3,L3_deployment_control,6,1,32,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-REF,synthetic_ladder,REF,3,L3_deployment_control,6,1,64,REF,0.0,0.0,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,3,L3_deployment_control,6,1,4,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,3,L3_deployment_control,6,1,8,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,3,L3_deployment_control,6,1,16,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,3,L3_deployment_control,6,1,32,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-DIA,synthetic_ladder,DIA,3,L3_deployment_control,6,1,64,DIA,0.25,0.25,0.0,1,1,1
nonresolving,S-REV,synthetic_ladder,REV,3,L3_deployment_control,6,1,4,REV,0.5,0.5,0.0,1,1,1
nonresolving,S-REV,synthetic_ladder,REV,3,L3_deployment_control,6,1,8,REV,0.5,0.5,0.0,1,1,1
nonresolving,S-REV,synthetic_ladder,REV,3,L3_deployment_control,6,1,16,REV,0.5,0.5,0.0,1,1,1
